2026-05-02 17:07:54.423 CEST [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@3fd7a715
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@711f39f9
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@71bbf57e
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@7f13d6e
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@51cdd8a
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@d44fc21
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@23faf8f2
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@2d6eabae
2026-05-02 17:07:54.569 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@4e7dc304
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@64729b1e
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@10bbd20a
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@48503868
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@6895a785
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@184f6be2
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@56aac163
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@396f6598
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@394e1a0f
2026-05-02 17:07:54.570 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@27a5f880
2026-05-02 17:07:54.571 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@614ddd49 with MO: java.awt.Polygon@1d29cf23
2026-05-02 17:07:54.622 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@614ddd49 * java.awt.Polygon@4d95d2a2 = 0.013504244985726468
2026-05-02 17:07:54.622 CEST [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@53f65459
2026-05-02 17:07:54.622 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@1f554b06
2026-05-02 17:07:54.622 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@694e1548
2026-05-02 17:07:54.622 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@1c3a4799
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@131276c2
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@26aa12dd
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@3fd7a715
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@711f39f9
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@71bbf57e
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@7f13d6e
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@51cdd8a
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@d44fc21
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@23faf8f2
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@2d6eabae
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@4e7dc304
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@64729b1e
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@10bbd20a
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@48503868
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@6895a785
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@184f6be2
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@56aac163
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@396f6598
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@394e1a0f
2026-05-02 17:07:54.623 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@53f65459 with MO: java.awt.Polygon@27a5f880
2026-05-02 17:07:54.669 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@53f65459 * java.awt.Polygon@1d29cf23 = 0.018261254731416605
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@53f65459 * java.awt.Polygon@4d95d2a2 = 0.7747697056412071
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@3b088d51
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@1f554b06
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@694e1548
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@1c3a4799
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@131276c2
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@26aa12dd
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@3fd7a715
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@711f39f9
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@71bbf57e
2026-05-02 17:07:54.712 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@7f13d6e
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@51cdd8a
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@d44fc21
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@23faf8f2
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@2d6eabae
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@4e7dc304
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@64729b1e
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@10bbd20a
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@48503868
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@6895a785
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@184f6be2
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@56aac163
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@396f6598
2026-05-02 17:07:54.713 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3b088d51 with MO: java.awt.Polygon@394e1a0f
2026-05-02 17:07:54.755 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@3b088d51 * java.awt.Polygon@27a5f880 = 0.029046520975692314
2026-05-02 17:07:54.789 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@3b088d51 * java.awt.Polygon@1d29cf23 = 0.6467362136052597
2026-05-02 17:07:54.834 CEST [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@1786dec2
2026-05-02 17:07:54.834 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@1f554b06
2026-05-02 17:07:54.834 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@694e1548
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@1c3a4799
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@131276c2
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@26aa12dd
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@3fd7a715
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@711f39f9
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@71bbf57e
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@7f13d6e
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@51cdd8a
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@d44fc21
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@23faf8f2
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@2d6eabae
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@4e7dc304
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@64729b1e
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@10bbd20a
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@48503868
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@6895a785
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@184f6be2
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@56aac163
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@396f6598
2026-05-02 17:07:54.835 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@394e1a0f
2026-05-02 17:07:54.869 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@1786dec2 * java.awt.Polygon@27a5f880 = 0.6665155334699577
2026-05-02 17:07:54.909 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@1786dec2 * java.awt.Polygon@1d29cf23 = 2.4793032080027593E-4
2026-05-02 17:07:54.910 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@1786dec2 with MO: java.awt.Polygon@4d95d2a2
2026-05-02 17:07:54.910 CEST [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@74650e52
2026-05-02 17:07:54.910 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@1f554b06
2026-05-02 17:07:54.910 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@694e1548
2026-05-02 17:07:54.910 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@1c3a4799
2026-05-02 17:07:54.910 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@131276c2
2026-05-02 17:07:54.911 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@26aa12dd
2026-05-02 17:07:54.911 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@3fd7a715
2026-05-02 17:07:54.911 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@711f39f9
2026-05-02 17:07:54.911 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@71bbf57e
2026-05-02 17:07:54.911 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@7f13d6e
2026-05-02 17:07:54.911 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@51cdd8a
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@d44fc21
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@23faf8f2
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@2d6eabae
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@4e7dc304
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@64729b1e
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@10bbd20a
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@48503868
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@6895a785
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@184f6be2
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@56aac163
2026-05-02 17:07:54.912 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@396f6598
2026-05-02 17:07:54.953 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@74650e52 * java.awt.Polygon@394e1a0f = 4.495022584747621E-4
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@1d29cf23
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@74650e52 with MO: java.awt.Polygon@4d95d2a2
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@4d41cee
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@1f554b06
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@694e1548
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@1c3a4799
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@131276c2
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@26aa12dd
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@3fd7a715
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@711f39f9
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@71bbf57e
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@7f13d6e
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@51cdd8a
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@d44fc21
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@23faf8f2
2026-05-02 17:07:54.997 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@2d6eabae
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@4e7dc304
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@64729b1e
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@10bbd20a
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@48503868
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@6895a785
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@184f6be2
2026-05-02 17:07:54.998 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@56aac163
2026-05-02 17:07:55.037 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@4d41cee * java.awt.Polygon@396f6598 = 0.06215146925885488
2026-05-02 17:07:55.070 CEST [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@4d41cee * java.awt.Polygon@394e1a0f = 0.5978093014903932
2026-05-02 17:07:55.070 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@27a5f880
2026-05-02 17:07:55.070 CEST [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@4d41cee with MO: java.awt.Polygon@1d29cf23
